"Year","Municipio","GeoCode","Value"
2019,"Uleila del Campo","A04095",38.64
2019,"Urrácal","A04096",25.45
2019,"Velefique","A04097",66.39
2019,"Vélez-Blanco","A04098",441.02
2019,"Vélez-Rubio","A04099",281.87
2019,"Vera","A04100",57.54
2019,"Viator","A04101",20.61
2019,"Vícar","A04102",64.29
2019,"Zurgena","A04103",71.63
2019,"Alcalá de los Gazules","A11001",479.78
2019,"Alcalá del Valle","A11002",46.9
2019,"Algar","A11003",26.62
2019,"Algeciras","A11004",85.71
2019,"Algodonales","A11005",134.1
2019,"Arcos de la Frontera","A11006",527.17
2019,"Barbate","A11007",143.21
2019,"Barrios (Los)","A11008",330.63
2019,"Benalup-Casas Viejas","A11901",60.41
2019,"Benaocaz","A11009",69.42
2019,"Bornos","A11010",55.11
2019,"Bosque (El)","A11011",30.76
2019,"Cádiz","A11012",11.91
2019,"Castellar de la Frontera","A11013",180.52
2019,"Chiclana de la Frontera","A11015",206.06
2019,"Chipiona","A11016",32.91
2019,"Conil de la Frontera","A11014",88.09
2019,"Espera","A11017",123.53
2019,"Gastor (El)","A11018",27.55
2019,"Grazalema","A11019",122.45
2019,"Jerez de la Frontera","A11020",1189.05
2019,"Jimena de la Frontera","A11021",298.54
2019,"Línea de la Concepción (La)","A11022",26.16
2019,"Medina Sidonia","A11023",487.25
2019,"Olvera","A11024",193.74
2019,"Paterna de Rivera","A11025",13.84
2019,"Prado del Rey","A11026",48.6
2019,"Puerto de Santa María (El)","A11027",159.1
2019,"Puerto Real","A11028",196.16
2019,"Puerto Serrano","A11029",79.88
2019,"Rota","A11030",84.17
2019,"San Fernando","A11031",30.69
2019,"San José del Valle","A11902",224.01
2019,"San Martín del Tesorillo","A11903",48.46
2019,"San Roque","A11033",139.43
2019,"Sanlúcar de Barrameda","A11032",170.5
2019,"Setenil de las Bodegas","A11034",82.16
2019,"Tarifa","A11035",419.51
2019,"Torre Alháquime","A11036",17.36
2019,"Trebujena","A11037",70.81
2019,"Ubrique","A11038",69.78
2019,"Vejer de la Frontera","A11039",263.09
2019,"Villaluenga del Rosario","A11040",59.48
2019,"Villamartín","A11041",211.98
2019,"Zahara","A11042",72.51
2019,"Adamuz","A14001",334.89
2019,"Aguilar de la Frontera","A14002",166.01
2019,"Alcaracejos","A14003",175.85
2019,"Almedinilla","A14004",55.48
2019,"Almodóvar del Río","A14005",172.52
2019,"Añora","A14006",112.49
2019,"Baena","A14007",362.16
2019,"Belalcázar","A14008",355.96
2019,"Belmez","A14009",207.41
2019,"Benamejí","A14010",53.33
2019,"Blázquez (Los)","A14011",102.77
2019,"Bujalance","A14012",124.76
2019,"Cabra","A14013",229.13
2019,"Cañete de las Torres","A14014",103.47
2019,"Carcabuey","A14015",79.78
2019,"Cardeña","A14016",512.59
2019,"Carlota (La)","A14017",79.07
2019,"Carpio (El)","A14018",46.66
2019,"Castro del Río","A14019",219.64
2019,"Conquista","A14020",38.52
2019,"Córdoba","A14021",1253.91
2019,"Doña Mencía","A14022",15.3
2019,"Dos Torres","A14023",129.14
2019,"Encinas Reales","A14024",33.35
2019,"Espejo","A14025",56.46
2019,"Espiel","A14026",437.27
2019,"Fernán-Núñez","A14027",30.17
2019,"Fuente Carreteros","A14901",9.35
2019,"Fuente la Lancha","A14028",7.83
2019,"Fuente Obejuna","A14029",591.6
2019,"Fuente Palmera","A14030",65.38
2019,"Fuente-Tójar","A14031",23.65
2019,"Granjuela (La)","A14032",56.16
2019,"Guadalcázar","A14033",72.36
2019,"Guijarrosa (La)","A14902",45.66
2019,"Guijo (El)","A14034",67.26
2019,"Hinojosa del Duque","A14035",531.5
2019,"Hornachuelos","A14036",909.4
2019,"Iznájar","A14037",136.48
2019,"Lucena","A14038",351.93
2019,"Luque","A14039",140.62
2019,"Montalbán de Córdoba","A14040",34.05
2019,"Montemayor","A14041",57.94
2019,"Montilla","A14042",168.98
2019,"Montoro","A14043",585.84
2019,"Monturque","A14044",32.53
2019,"Moriles","A14045",19.58
2019,"Nueva Carteya","A14046",69.16
2019,"Obejo","A14047",215.3
2019,"Palenciana","A14048",16.13
2019,"Palma del Río","A14049",200.23
2019,"Pedro Abad","A14050",23.45
2019,"Pedroche","A14051",121.62
2019,"Peñarroya-Pueblonuevo","A14052",64.89
2019,"Posadas","A14053",160.28
2019,"Pozoblanco","A14054",329.85
2019,"Priego de Córdoba","A14055",288.12
2019,"Puente Genil","A14056",171.01
2019,"Rambla (La)","A14057",135.65
2019,"Rute","A14058",131.87
2019,"San Sebastián de los Ballesteros","A14059",10.5
2019,"Santa Eufemia","A14061",187.23
2019,"Santaella","A14060",225.77
2019,"Torrecampo","A14062",196.47
2019,"Valenzuela","A14063",19.03
2019,"Valsequillo","A14064",121.83
2019,"Victoria (La)","A14065",19.44
2019,"Villa del Río","A14066",22.06
2019,"Villafranca de Córdoba","A14067",58.3
2019,"Villaharta","A14068",11.96
2019,"Villanueva de Córdoba","A14069",429.39
2019,"Villanueva del Duque","A14070",137.6
2019,"Villanueva del Rey","A14071",215.82
2019,"Villaralto","A14072",23.84
2019,"Villaviciosa de Córdoba","A14073",468.73
2019,"Viso (El)","A14074",254.38
2019,"Zuheros","A14075",42.28
2019,"Agrón","A18001",26.99
2019,"Alamedilla","A18002",90.65
2019,"Albolote","A18003",78.53
2019,"Albondón","A18004",34.45
2019,"Albuñán","A18005",8.52
2019,"Albuñol","A18006",63.08
2019,"Albuñuelas","A18007",139.95
2019,"Aldeire","A18010",70.02
2019,"Alfacar","A18011",16.72
2019,"Algarinejo","A18012",92.06
2019,"Alhama de Granada","A18013",432.28
2019,"Alhendín","A18014",50.77
2019,"Alicún de Ortega","A18015",22.82
2019,"Almegíjar","A18016",29.4
2019,"Almuñécar","A18017",83.23
2019,"Alpujarra de la Sierra","A18904",68.48
2019,"Alquife","A18018",12.18
2019,"Arenas del Rey","A18020",92.75
2019,"Armilla","A18021",4.31
2019,"Atarfe","A18022",47.22
2019,"Baza","A18023",544.95
2019,"Beas de Granada","A18024",23.18
2019,"Beas de Guadix","A18025",16.22
2019,"Benalúa","A18027",8.68
2019,"Benalúa de las Villas","A18028",21.64
2019,"Benamaurel","A18029",127.78
2019,"Bérchules","A18030",69.53
2019,"Bubión","A18032",14.85
2019,"Busquístar","A18033",18.02
2019,"Cacín","A18034",39.58
2019,"Cádiar","A18035",47.28
2019,"Cájar","A18036",1.65
2019,"Calahorra (La)","A18114",39.42
2019,"Calicasas","A18037",11.24
2019,"Campotéjar","A18038",35.79
2019,"Caniles","A18039",216.59
2019,"Cáñar","A18040",26.33
2019,"Capileira","A18042",56.85
2019,"Carataunas","A18043",4.66
2019,"Cástaras","A18044",28.34
2019,"Castilléjar","A18045",131.22
2019,"Castril","A18046",243.05
2019,"Cenes de la Vega","A18047",6.48
2019,"Chauchina","A18059",21.2
2019,"Chimeneas","A18061",90.27
2019,"Churriana de la Vega","A18062",6.6
2019,"Cijuela","A18048",17.91
2019,"Cogollos de Guadix","A18049",30.23
2019,"Cogollos de la Vega","A18050",49.83
2019,"Colomera","A18051",111.9
2019,"Cortes de Baza","A18053",140.44
2019,"Cortes y Graena","A18054",22.44
2019,"Cuevas del Campo","A18912",96.53
2019,"Cúllar","A18056",427.21
2019,"Cúllar Vega","A18057",4.34
2019,"Darro","A18063",50.46
2019,"Dehesas de Guadix","A18064",56.91
2019,"Dehesas Viejas","A18065",13.79
2019,"Deifontes","A18066",40.45
2019,"Diezma","A18067",42.06
2019,"Dílar","A18068",79.22
2019,"Dólar","A18069",78.52
2019,"Domingo Pérez de Granada","A18915",48.65
2019,"Dúdar","A18070",8.36
2019,"Dúrcal","A18071",76.58
2019,"Escúzar","A18072",46.36
2019,"Ferreira","A18074",43.55
2019,"Fonelas","A18076",96.36
2019,"Fornes","A18077",15.14
2019,"Freila","A18078",74.45
2019,"Fuente Vaqueros","A18079",16
2019,"Gabias (Las)","A18905",39.03
2019,"Galera","A18082",118.29
2019,"Gobernador","A18083",22.99
2019,"Gójar","A18084",12
2019,"Gor","A18085",180.89
2019,"Gorafe","A18086",76.99
2019,"Granada","A18087",88.06
2019,"Guadahortuna","A18088",121.15
2019,"Guadix","A18089",323.9
2019,"Guájares (Los)","A18906",89.25
2019,"Gualchos","A18093",30.89
2019,"Güéjar Sierra","A18094",238.76
2019,"Güevéjar","A18095",9.74
2019,"Huélago","A18096",32.43
2019,"Huéneja","A18097",116.65
2019,"Huéscar","A18098",472.98
2019,"Huétor de Santillán","A18099",93.2
2019,"Huétor Tájar","A18100",39.92
2019,"Huétor Vega","A18101",4.23
2019,"Íllora","A18102",197.3
2019,"Ítrabo","A18103",19
2019,"Iznalloz","A18105",247.45
2019,"Játar","A18106",9.76
2019,"Jayena","A18107",79.47
2019,"Jérez del Marquesado","A18108",82.69
2019,"Jete","A18109",13.9
2019,"Jun","A18111",3.69
2019,"Juviles","A18112",14.97
2019,"Láchar","A18115",13.11
2019,"Lanjarón","A18116",60.33
2019,"Lanteira","A18117",52.74
2019,"Lecrín","A18119",40.46
2019,"Lentegí","A18120",23.74
2019,"Lobras","A18121",16.04
2019,"Loja","A18122",447.29
2019,"Lugros","A18123",63.23
2019,"Lújar","A18124",36.83
2019,"Malahá (La)","A18126",25.41
2019,"Maracena","A18127",4.89
2019,"Marchal","A18128",7.8
2019,"Moclín","A18132",113.04
2019,"Molvízar","A18133",21.45
2019,"Monachil","A18134",88.85
2019,"Montefrío","A18135",253.77
2019,"Montejícar","A18136",87.51
2019,"Montillana","A18137",75.12
2019,"Moraleda de Zafayona","A18138",48.14
2019,"Morelábor","A18909",38.62
2019,"Motril","A18140",102.95
2019,"Murtas","A18141",71.64
2019,"Nevada","A18903",77.25
2019,"Nigüelas","A18143",30.9
2019,"Nívar","A18144",11.17
2019,"Ogíjares","A18145",6.9
2019,"Orce","A18146",324.42
2019,"Órgiva","A18147",134.04
2019,"Otívar","A18148",57.43
2019,"Padul","A18150",89.09
2019,"Pampaneira","A18151",17.46
2019,"Pedro Martínez","A18152",136.82
2019,"Peligros","A18153",10.14
2019,"Peza (La)","A18154",101.21
2019,"Pinar (El)","A18910",37.98
2019,"Pinos Genil","A18157",13.98
2019,"Pinos Puente","A18158",92.88
2019,"Píñar","A18159",125.63
2019,"Polícar","A18161",5.37
2019,"Polopos","A18162",26.47
2019,"Pórtugos","A18163",20.81
2019,"Puebla de Don Fadrique","A18164",522.94
2019,"Pulianas","A18165",6.33
2019,"Purullena","A18167",21.4
2019,"Quéntar","A18168",66.44
2019,"Rubite","A18170",28.47
2019,"Salar","A18171",84.3
2019,"Salobreña","A18173",34.83
2019,"Santa Cruz del Comercio","A18174",16.88
2019,"Santa Fe","A18175",38.17
2019,"Soportújar","A18176",14.15
2019,"Sorvilán","A18177",34.3
2019,"Taha (La)","A18901",25.57
2019,"Torre-Cardela","A18178",15.18
2019,"Torrenueva Costa","A18916",6.46
2019,"Torvizcón","A18179",51.39
2019,"Trevélez","A18180",90.89
2019,"Turón","A18181",55.53
2019,"Ugíjar","A18182",66.9
2019,"Valderrubio","A18914",5.53
2019,"Valle (El)","A18902",25.82
2019,"Valle del Zalabí","A18907",108.6
2019,"Válor","A18183",58.52
2019,"Vegas del Genil","A18911",14.14
2019,"Vélez de Benaudalla","A18184",79.05
2019,"Ventas de Huelma","A18185",42.41
2019,"Villa de Otura","A18149",24.32
2019,"Villamena","A18908",20.17
2019,"Villanueva de las Torres","A18187",66.84
2019,"Villanueva Mesía","A18188",11.17
2019,"Víznar","A18189",12.99
2019,"Zafarraya","A18192",57.83
2019,"Zagra","A18913",11.33
2019,"Zubia (La)","A18193",20.09
2019,"Zújar","A18194",102.04
2019,"Alájar","A21001",41.53
2019,"Aljaraque","A21002",33.9
2019,"Almendro (El)","A21003",171.09
2019,"Almonaster la Real","A21004",321.91
2019,"Almonte","A21005",859.81
2019,"Alosno","A21006",191.53
2019,"Aracena","A21007",184.75
2019,"Aroche","A21008",499.53
2019,"Arroyomolinos de León","A21009",87.07
2019,"Ayamonte","A21010",141.53
2019,"Beas","A21011",144.97
2019,"Berrocal","A21012",126.43
2019,"Bollullos Par del Condado","A21013",49.39
2019,"Bonares","A21014",64.89
2019,"Cabezas Rubias","A21015",108.91
2019,"Cala","A21016",84.04
2019,"Calañas","A21017",238.33
2019,"Campillo (El)","A21018",90.88
2019,"Campofrío","A21019",47.06
2019,"Cañaveral de León","A21020",34.81
2019,"Cartaya","A21021",225.65
2019,"Castaño del Robledo","A21022",12.95
2019,"Cerro de Andévalo (El)","A21023",286.78
2019,"Chucena","A21030",26.09
2019,"Corteconcepción","A21024",49.21
2019,"Cortegana","A21025",173.42
2019,"Cortelazor","A21026",39.99
2019,"Cumbres de Enmedio","A21027",13.57
2019,"Cumbres de San Bartolomé","A21028",144.85
2019,"Cumbres Mayores","A21029",121.81
2019,"Encinasola","A21031",178.11
2019,"Escacena del Campo","A21032",135.09
2019,"Fuenteheridos","A21033",10.94
2019,"Galaroza","A21034",22.31
2019,"Gibraleón","A21035",329.08
2019,"Granada de Río-Tinto (La)","A21036",44.77
2019,"Granado (El)","A21037",97.84
2019,"Higuera de la Sierra","A21038",24.52
2019,"Hinojales","A21039",26.75
2019,"Hinojos","A21040",320.34
2019,"Huelva","A21041",151.82
2019,"Isla Cristina","A21042",49.83
2019,"Jabugo","A21043",24.96
2019,"Lepe","A21044",127.7
2019,"Linares de la Sierra","A21045",29.27
2019,"Lucena del Puerto","A21046",69.86
2019,"Manzanilla","A21047",39.69
2019,"Marines (Los)","A21048",10
2019,"Minas de Riotinto","A21049",23.35
2019,"Moguer","A21050",204.15
2019,"Nava (La)","A21051",61.14
2019,"Nerva","A21052",55.48
2019,"Niebla","A21053",223.99
2019,"Palma del Condado (La)","A21054",60.52
2019,"Palos de la Frontera","A21055",48.93
2019,"Paterna del Campo","A21056",132.73
2019,"Paymogo","A21057",214.04
2019,"Puebla de Guzmán","A21058",337.21
2019,"Puerto Moral","A21059",19.85
2019,"Punta Umbría","A21060",38.27
2019,"Rociana del Condado","A21061",72.07
2019,"Rosal de la Frontera","A21062",210
2019,"San Bartolomé de la Torre","A21063",56.75
2019,"San Juan del Puerto","A21064",45.39
2019,"San Silvestre de Guzmán","A21066",48.73
2019,"Sanlúcar de Guadiana","A21065",96.84
2019,"Santa Ana la Real","A21067",26.62
2019,"Santa Bárbara de Casa","A21068",146.96
2019,"Santa Olalla del Cala","A21069",203.17
2019,"Trigueros","A21070",118.22
2019,"Valdelarco","A21071",14.89
2019,"Valverde del Camino","A21072",219.06
2019,"Villablanca","A21073",98.58
2019,"Villalba del Alcor","A21074",62.47
2019,"Villanueva de las Cruces","A21075",34.46
2019,"Villanueva de los Castillejos","A21076",264.67
2019,"Villarrasa","A21077",72.32
2019,"Zalamea la Real","A21078",239.28
2019,"Zarza-Perrunal (La)","A21902",44.71
2019,"Zufre","A21079",341.13
2019,"Albanchez de Mágina","A23001",38.8
2019,"Alcalá la Real","A23002",261.2
2019,"Alcaudete","A23003",236.71
2019,"Aldeaquemada","A23004",120.17
2019,"Andújar","A23005",964.29
2019,"Arjona","A23006",158.36
2019,"Arjonilla","A23007",42.53
2019,"Arquillos","A23008",65.74
2019,"Arroyo del Ojanco","A23905",57.26
2019,"Baeza","A23009",192.63
2019,"Bailén","A23010",117.06
2019,"Baños de la Encina","A23011",391.99
2019,"Beas de Segura","A23012",159.25
2019,"Bedmar y Garcíez","A23902",118.71
2019,"Begíjar","A23014",42.76
2019,"Bélmez de la Moraleda","A23015",49.4
2019,"Benatae","A23016",44.43
2019,"Cabra del Santo Cristo","A23017",186.88
2019,"Cambil","A23018",139.78
2019,"Campillo de Arenas","A23019",116.64
2019,"Canena","A23020",14.32
2019,"Carboneros","A23021",58.56
2019,"Cárcheles","A23901",40.48
2019,"Carolina (La)","A23024",201.22
2019,"Castellar","A23025",157.21
2019,"Castillo de Locubín","A23026",102.49
2019,"Cazalilla","A23027",46.59
2019,"Cazorla","A23028",305.17
2019,"Chiclana de Segura","A23029",235.8
2019,"Chilluévar","A23030",38.75
2019,"Escañuela","A23031",13.74
2019,"Espeluy","A23032",25.48
2019,"Frailes","A23033",40.31
2019,"Fuensanta de Martos","A23034",54.01
2019,"Fuerte del Rey","A23035",35.07
2019,"Génave","A23037",63.53
2019,"Guardia de Jaén (La)","A23038",38.4
2019,"Guarromán","A23039",96.15
2019,"Higuera de Calatrava","A23041",38.74
2019,"Hinojares","A23042",40
2019,"Hornos","A23043",117.48
2019,"Huelma","A23044",250.09
2019,"Huesa","A23045",138.32
2019,"Ibros","A23046",55.76
2019,"Iruela (La)","A23047",123.87
2019,"Iznatoraf","A23048",86.47
2019,"Jabalquinto","A23049",73.19
2019,"Jaén","A23050",423.93
2019,"Jamilena","A23051",8.98
2019,"Jimena","A23052",48.01
2019,"Jódar","A23053",148.66
2019,"Lahiguera","A23040",44.73
2019,"Larva","A23054",41.73
2019,"Linares","A23055",196.56
2019,"Lopera","A23056",67.86
2019,"Lupión","A23057",24.31
2019,"Mancha Real","A23058",97.63
2019,"Marmolejo","A23059",177.97
2019,"Martos","A23060",260.95
2019,"Mengíbar","A23061",62.3
2019,"Montizón","A23062",211.79
2019,"Navas de San Juan","A23063",175.63
2019,"Noalejo","A23064",49.77
2019,"Orcera","A23065",126.1
2019,"Peal de Becerro","A23066",147.24
2019,"Pegalajar","A23067",79.89
2019,"Porcuna","A23069",175.48
2019,"Pozo Alcón","A23070",138.5
2019,"Puente de Génave","A23071",38.81
2019,"Puerta de Segura (La)","A23072",97.38
2019,"Quesada","A23073",328.09
2019,"Rus","A23074",47.08
2019,"Sabiote","A23075",112.11
2019,"Santa Elena","A23076",145.36
2019,"Santiago de Calatrava","A23077",47.51
2019,"Santiago-Pontones","A23904",682.3
2019,"Santisteban del Puerto","A23079",372.62
2019,"Santo Tomé","A23080",73.42
2019,"Segura de la Sierra","A23081",224.83
2019,"Siles","A23082",177.69
2019,"Sorihuela del Guadalimar","A23084",55.26
2019,"Torreblascopedro","A23085",61.38
2019,"Torredelcampo","A23086",182.05
2019,"Torredonjimeno","A23087",157.68
2019,"Torreperogil","A23088",90.87
2019,"Torres","A23090",79.98
2019,"Torres de Albánchez","A23091",64.83
2019,"Úbeda","A23092",403.45
2019,"Valdepeñas de Jaén","A23093",183.68
2019,"Vilches","A23094",273.38
2019,"Villacarrillo","A23095",239.37
2019,"Villanueva de la Reina","A23096",209.12
2019,"Villanueva del Arzobispo","A23097",177.67
2019,"Villardompardo","A23098",17.46
2019,"Villares (Los)","A23099",88.55
2019,"Villarrodrigo","A23101",78.43
2019,"Villatorres","A23903",72.62
2019,"Alameda","A29001",65.09
2019,"Alcaucín","A29002",45.1
2019,"Alfarnate","A29003",33.97
2019,"Alfarnatejo","A29004",20.35
2019,"Algarrobo","A29005",9.7
2019,"Algatocín","A29006",19.72
2019,"Alhaurín de la Torre","A29007",82.67
2019,"Alhaurín el Grande","A29008",73.08
2019,"Almáchar","A29009",14.39
2019,"Almargen","A29010",34.37
2019,"Almogía","A29011",162.83
2019,"Álora","A29012",169.58
2019,"Alozaina","A29013",33.85
2019,"Alpandeire","A29014",31.25
2019,"Antequera","A29015",749.2
2019,"Árchez","A29016",4.79
2019,"Archidona","A29017",186.18
2019,"Ardales","A29018",106.45
2019,"Arenas","A29019",26.29
2019,"Arriate","A29020",8.27
2019,"Atajate","A29021",10.9
2019,"Benadalid","A29022",20.68
2019,"Benahavís","A29023",145.4
2019,"Benalauría","A29024",19.75
2019,"Benalmádena","A29025",26.8
2019,"Benamargosa","A29026",12.11
2019,"Benamocarra","A29027",5.73
2019,"Benaoján","A29028",32
2019,"Benarrabá","A29029",24.9
2019,"Borge (El)","A29030",24.38
2019,"Burgo (El)","A29031",118.35
2019,"Campillos","A29032",187.42
2019,"Canillas de Aceituno","A29033",42
2019,"Canillas de Albaida","A29034",33.2
2019,"Cañete la Real","A29035",164.97
2019,"Carratraca","A29036",22.56
2019,"Cartajima","A29037",21.47
2019,"Cártama","A29038",105.07
2019,"Casabermeja","A29039",67.26
2019,"Casarabonela","A29040",113.72
2019,"Casares","A29041",162.37
2019,"Coín","A29042",127.34
2019,"Colmenar","A29043",65.92
2019,"Comares","A29044",25.49
2019,"Cómpeta","A29045",54.2
2019,"Cortes de la Frontera","A29046",175.34
2019,"Cuevas Bajas","A29047",16.51
2019,"Cuevas de San Marcos","A29049",36.87
2019,"Cuevas del Becerro","A29048",16.3
2019,"Cútar","A29050",19.41
2019,"Estepona","A29051",137.35
2019,"Faraján","A29052",20.41
2019,"Frigiliana","A29053",40.49
2019,"Fuengirola","A29054",10.31
2019,"Fuente de Piedra","A29055",90.53
2019,"Gaucín","A29056",98.26
2019,"Genalguacil","A29057",31.87
2019,"Guaro","A29058",22.39
2019,"Humilladero","A29059",34.65
2019,"Igualeja","A29060",43.87
2019,"Istán","A29061",99.28
2019,"Iznate","A29062",7.46
2019,"Jimera de Líbar","A29063",27.18
2019,"Jubrique","A29064",39.33
2019,"Júzcar","A29065",33.66
2019,"Macharaviaya","A29066",7.26
2019,"Málaga","A29067",394.88
2019,"Manilva","A29068",35.55
2019,"Marbella","A29069",117.11
2019,"Mijas","A29070",148.68
2019,"Moclinejo","A29071",14.28
2019,"Mollina","A29072",74.54
2019,"Monda","A29073",57.65
2019,"Montecorto","A29903",54.5
2019,"Montejaque","A29074",45.47
2019,"Nerja","A29075",85.02
2019,"Ojén","A29076",85.6
2019,"Parauta","A29077",44.46
2019,"Periana","A29079",58.73
2019,"Pizarra","A29080",63.6
2019,"Pujerra","A29081",24.39
2019,"Rincón de la Victoria","A29082",27.87
2019,"Riogordo","A29083",39.97
2019,"Ronda","A29084",397.34
2019,"Salares","A29085",10.28
2019,"Sayalonga","A29086",18.29
2019,"Sedella","A29087",31.6
2019,"Serrato","A29904",29.11
2019,"Sierra de Yeguas","A29088",85.62
2019,"Teba","A29089",143.73
2019,"Tolox","A29090",94.43
2019,"Torremolinos","A29901",19.87
2019,"Torrox","A29091",49.94
2019,"Totalán","A29092",9.2
2019,"Valle de Abdalajís","A29093",21.17
2019,"Vélez-Málaga","A29094",157.94
2019,"Villanueva de Algaidas","A29095",70.74
2019,"Villanueva de la Concepción","A29902",66.41
2019,"Villanueva de Tapia","A29098",21.86
2019,"Villanueva del Rosario","A29096",43.94
2019,"Villanueva del Trabuco","A29097",59.14
2019,"Viñuela","A29099",27.2
2019,"Yunquera","A29100",55.15
2019,"Aguadulce","A41001",13.69
2019,"Alanís","A41002",281.2
2019,"Albaida del Aljarafe","A41003",10.93
2019,"Alcalá de Guadaíra","A41004",285.21
2019,"Alcalá del Río","A41005",82.65
2019,"Alcolea del Río","A41006",50.2
2019,"Algaba (La)","A41007",18.13
2019,"Algámitas","A41008",20.43
2019,"Almadén de la Plata","A41009",256.02
2019,"Almensilla","A41010",14.11
2019,"Arahal","A41011",201.23
2019,"Aznalcázar","A41012",450.21
2019,"Aznalcóllar","A41013",199.47
2019,"Badolatosa","A41014",47.78
2019,"Benacazón","A41015",32.17
2019,"Bollullos de la Mitación","A41016",62.61
2019,"Bormujos","A41017",12.24
2019,"Brenes","A41018",21.48
2019,"Burguillos","A41019",43.18
2019,"Cabezas de San Juan (Las)","A41020",229.9
2019,"Camas","A41021",11.66
2019,"Campana (La)","A41022",125.81
2019,"Cantillana","A41023",107.11
2019,"Cañada Rosal","A41901",25.83
2019,"Carmona","A41024",922.57
2019,"Carrión de los Céspedes","A41025",6.04
2019,"Casariche","A41026",52.88
2019,"Castilblanco de los Arroyos","A41027",323.84
2019,"Castilleja de Guzmán","A41028",2.04
2019,"Castilleja de la Cuesta","A41029",2.17
2019,"Castilleja del Campo","A41030",16.24
2019,"Castillo de las Guardas (El)","A41031",259.07
2019,"Cazalla de la Sierra","A41032",356.39
2019,"Constantina","A41033",481.57
2019,"Coria del Río","A41034",62.07
2019,"Coripe","A41035",51.47
2019,"Coronil (El)","A41036",91.69
2019,"Corrales (Los)","A41037",67.53
2019,"Cuervo de Sevilla (El)","A41903",30.47
2019,"Dos Hermanas","A41038",160.73
2019,"Écija","A41039",978.51
2019,"Espartinas","A41040",22.71
2019,"Estepa","A41041",189.95
2019,"Fuentes de Andalucía","A41042",150.56
2019,"Garrobo (El)","A41043",44.37
2019,"Gelves","A41044",8.07
